serial,dateenter,time,ST_NUM,enter,time1,do,enter2,sentg,sentt
6806,12/11/2025 00:00:00,30/12/1899 06:30:40,1157150457,1,,,,,
6807,12/11/2025 00:00:00,30/12/1899 06:59:44,1157158641,1,,,,,
6808,12/11/2025 00:00:00,30/12/1899 06:52:44,1157187376,1,,,,,
6809,12/11/2025 00:00:00,30/12/1899 07:05:06,1157206531,3,,,,,
6810,12/11/2025 00:00:00,30/12/1899 07:00:37,1157214071,1,,,,,
6811,12/11/2025 00:00:00,,1157218890,2,,,,,
6812,12/11/2025 00:00:00,30/12/1899 06:51:31,1157221738,1,,,,,
6813,12/11/2025 00:00:00,30/12/1899 07:10:00,1157275130,3,,,,,
6814,12/11/2025 00:00:00,30/12/1899 06:53:46,1157325554,1,,,,,
6815,12/11/2025 00:00:00,30/12/1899 06:58:33,1157421890,1,,,,,
6816,12/11/2025 00:00:00,30/12/1899 07:42:36,1157468537,3,,,,,
6817,12/11/2025 00:00:00,30/12/1899 07:16:16,1157497791,3,,,,,
6818,12/11/2025 00:00:00,30/12/1899 06:54:36,1157506369,1,,,,,
6819,12/11/2025 00:00:00,,1157520345,2,,,,,
6820,12/11/2025 00:00:00,30/12/1899 07:12:26,1157570548,3,,,,,
6821,12/11/2025 00:00:00,30/12/1899 07:02:52,1157658095,1,,,,,
6822,12/11/2025 00:00:00,30/12/1899 06:29:39,1157677699,1,,,,,
6823,12/11/2025 00:00:00,30/12/1899 06:37:29,1157678820,1,,,,,
6824,12/11/2025 00:00:00,30/12/1899 06:50:18,1157713957,1,,,,,
6825,12/11/2025 00:00:00,,1157725027,2,,,,,
6826,12/11/2025 00:00:00,30/12/1899 06:37:14,1157725670,1,,,,,
6827,12/11/2025 00:00:00,30/12/1899 06:57:30,1157767607,1,,,,,
6828,12/11/2025 00:00:00,30/12/1899 07:03:27,1157813393,1,,,,,
6829,12/11/2025 00:00:00,30/12/1899 07:54:00,1157827302,3,,,,,
6830,12/11/2025 00:00:00,30/12/1899 06:45:37,1157878990,1,,,,,
6831,12/11/2025 00:00:00,30/12/1899 06:52:41,1157930114,1,,,,,
6832,12/11/2025 00:00:00,30/12/1899 06:57:46,1157932045,1,,,,,
6833,12/11/2025 00:00:00,30/12/1899 07:03:42,1157950567,1,,,,,
6834,12/11/2025 00:00:00,30/12/1899 07:10:26,1157990712,3,,,,,
6835,12/11/2025 00:00:00,30/12/1899 07:03:40,1158009264,1,,,,,
6836,12/11/2025 00:00:00,30/12/1899 07:17:54,1158009959,3,,,,,
6837,12/11/2025 00:00:00,30/12/1899 06:28:46,1158054922,1,,,,,
6838,12/11/2025 00:00:00,30/12/1899 06:37:23,1158136125,1,,,,,
6839,12/11/2025 00:00:00,30/12/1899 06:57:22,1158153864,1,,,,,
6840,12/11/2025 00:00:00,30/12/1899 07:08:04,1158174530,3,,,,,
6841,12/11/2025 00:00:00,30/12/1899 07:07:11,1158198448,3,,,,,
6842,12/11/2025 00:00:00,30/12/1899 06:56:40,1158206027,1,,,,,
6844,12/11/2025 00:00:00,30/12/1899 06:57:27,1158223147,1,,,,,
6845,12/11/2025 00:00:00,30/12/1899 07:04:51,1158262848,1,,,,,
6846,12/11/2025 00:00:00,30/12/1899 07:19:51,1158312981,3,,,,,
6847,12/11/2025 00:00:00,30/12/1899 06:54:59,1158323137,1,,,,,
6848,12/11/2025 00:00:00,30/12/1899 07:12:34,1158327914,3,,,,,
6849,12/11/2025 00:00:00,30/12/1899 07:18:27,1158336469,3,,,,,
6850,12/11/2025 00:00:00,30/12/1899 07:12:08,1158382653,3,,,,,
6851,12/11/2025 00:00:00,30/12/1899 07:05:20,1158495521,3,,,,,
6852,12/11/2025 00:00:00,30/12/1899 07:24:54,1158536738,3,,,,,
6853,12/11/2025 00:00:00,30/12/1899 06:51:59,1158574267,1,,,,,
6854,12/11/2025 00:00:00,30/12/1899 07:22:39,1158646370,3,,,,,
6855,12/11/2025 00:00:00,30/12/1899 07:39:51,1158659696,3,,,,,
6856,12/11/2025 00:00:00,30/12/1899 07:17:06,1158705911,3,,,,,
6857,12/11/2025 00:00:00,30/12/1899 07:04:14,1158732477,1,,,,,
6858,12/11/2025 00:00:00,30/12/1899 07:08:02,1158821031,3,,,,,
6859,12/11/2025 00:00:00,30/12/1899 07:17:12,1158834471,3,,,,,
6860,12/11/2025 00:00:00,30/12/1899 07:43:02,1158841526,3,,,,,
6861,12/11/2025 00:00:00,,1158883759,2,,,,,
6862,12/11/2025 00:00:00,30/12/1899 06:47:41,1158911436,1,,,,,
6863,12/11/2025 00:00:00,30/12/1899 07:05:03,1158913259,3,,,,,
6864,12/11/2025 00:00:00,30/12/1899 06:45:08,1158916989,1,,,,,
6865,12/11/2025 00:00:00,,1159027950,2,,,,,
6866,12/11/2025 00:00:00,30/12/1899 07:18:24,1159043544,3,,,,,
6867,12/11/2025 00:00:00,30/12/1899 06:52:35,1159061942,1,,,,,
6868,12/11/2025 00:00:00,30/12/1899 06:27:27,1159085933,1,,,,,
6869,12/11/2025 00:00:00,30/12/1899 07:15:44,1159096344,3,,,,,
6870,12/11/2025 00:00:00,30/12/1899 07:10:55,1159108420,3,,,,,
6871,12/11/2025 00:00:00,30/12/1899 07:25:47,1159108677,3,,,,,
6872,12/11/2025 00:00:00,30/12/1899 07:04:00,1159124989,1,,,,,
6873,12/11/2025 00:00:00,30/12/1899 07:06:08,1159129525,3,,,,,
6874,12/11/2025 00:00:00,30/12/1899 07:34:04,1159208121,3,,,,,
6875,12/11/2025 00:00:00,30/12/1899 07:04:03,1159282050,1,,,,,
6876,12/11/2025 00:00:00,30/12/1899 07:08:06,1159285442,3,,,,,
6877,12/11/2025 00:00:00,30/12/1899 06:49:45,1159299492,1,,,,,
6878,12/11/2025 00:00:00,30/12/1899 06:59:47,1159318326,1,,,,,
6879,12/11/2025 00:00:00,30/12/1899 07:22:10,1159345246,3,,,,,
6880,12/11/2025 00:00:00,30/12/1899 07:33:50,1159392503,3,,,,,
6881,12/11/2025 00:00:00,30/12/1899 07:08:09,1159397643,3,,,,,
6882,12/11/2025 00:00:00,30/12/1899 07:32:38,1159401817,3,,,,,
6883,12/11/2025 00:00:00,30/12/1899 06:27:42,1159419900,1,,,,,
6884,12/11/2025 00:00:00,30/12/1899 07:15:42,1159441870,3,,,,,
6885,12/11/2025 00:00:00,30/12/1899 07:13:36,1159467016,3,,,,,
6886,12/11/2025 00:00:00,30/12/1899 07:05:11,1159467917,3,,,,,
6887,12/11/2025 00:00:00,30/12/1899 07:24:49,1159492444,3,,,,,
6888,12/11/2025 00:00:00,30/12/1899 06:53:11,1159528593,1,,,,,
6889,12/11/2025 00:00:00,30/12/1899 07:04:06,1159625274,1,,,,,
6890,12/11/2025 00:00:00,30/12/1899 07:08:27,1159634581,3,,,,,
6891,12/11/2025 00:00:00,30/12/1899 07:03:00,1159673324,1,,,,,
6892,12/11/2025 00:00:00,30/12/1899 07:05:55,1159731155,3,,,,,
6893,12/11/2025 00:00:00,30/12/1899 06:53:02,1159779337,1,,,,,
6894,12/11/2025 00:00:00,30/12/1899 06:59:53,1159799483,1,,,,,
6895,12/11/2025 00:00:00,30/12/1899 07:02:32,1159844065,1,,,,,
6896,12/11/2025 00:00:00,30/12/1899 07:00:35,1159845294,1,,,,,
6897,12/11/2025 00:00:00,30/12/1899 06:56:18,1159847522,1,,,,,
6898,12/11/2025 00:00:00,30/12/1899 06:52:56,1159859394,1,,,,,
6899,12/11/2025 00:00:00,30/12/1899 07:15:35,1159927852,3,,,,,
6900,12/11/2025 00:00:00,30/12/1899 07:10:43,1159962586,3,,,,,
6901,12/11/2025 00:00:00,30/12/1899 06:27:48,1159968500,1,,,,,
6902,12/11/2025 00:00:00,30/12/1899 07:03:33,1160003289,1,,,,,
6903,12/11/2025 00:00:00,30/12/1899 07:20:42,1160048383,3,,,,,
6904,12/11/2025 00:00:00,30/12/1899 06:58:02,1160050124,1,,,,,
6905,12/11/2025 00:00:00,30/12/1899 06:43:47,1160055016,1,,,,,
6906,12/11/2025 00:00:00,30/12/1899 06:57:35,1160109078,1,,,,,
6907,12/11/2025 00:00:00,30/12/1899 07:06:40,1160194849,3,,,,,
6908,12/11/2025 00:00:00,30/12/1899 06:53:44,1160228845,1,,,,,
6909,12/11/2025 00:00:00,30/12/1899 06:55:02,1160281984,1,,,,,
6910,12/11/2025 00:00:00,30/12/1899 07:07:26,1160312458,3,,,,,
6911,12/11/2025 00:00:00,30/12/1899 06:57:41,1160348783,1,,,,,
6912,12/11/2025 00:00:00,30/12/1899 07:13:39,1160382063,3,,,,,
6913,12/11/2025 00:00:00,30/12/1899 06:44:02,1160420590,1,,,,,
6914,12/11/2025 00:00:00,30/12/1899 06:44:54,1160445225,1,,,,,
6915,12/11/2025 00:00:00,30/12/1899 06:37:11,1160488886,1,,,,,
6916,12/11/2025 00:00:00,30/12/1899 07:31:04,1160548416,3,,,,,
6917,12/11/2025 00:00:00,30/12/1899 07:04:42,1160550263,1,,,,,
6918,12/11/2025 00:00:00,,1160570485,2,,,,,
6919,12/11/2025 00:00:00,,1160649271,2,,,,,
6920,12/11/2025 00:00:00,30/12/1899 06:47:37,1160667653,1,,,,,
6921,12/11/2025 00:00:00,30/12/1899 07:11:03,1160667703,3,,,,,
6922,12/11/2025 00:00:00,,1160692404,2,,,,,
6923,12/11/2025 00:00:00,30/12/1899 07:16:47,1160723621,3,,,,,
6924,12/11/2025 00:00:00,30/12/1899 06:54:14,1160758635,1,,,,,
6925,12/11/2025 00:00:00,30/12/1899 07:19:38,1160778021,3,,,,,
6926,12/11/2025 00:00:00,30/12/1899 07:10:58,1160782288,3,,,,,
6927,12/11/2025 00:00:00,30/12/1899 06:59:06,1160784805,1,,,,,
6928,12/11/2025 00:00:00,30/12/1899 07:07:04,1160817886,3,,,,,
6929,12/11/2025 00:00:00,30/12/1899 07:29:07,1160824882,3,,,,,
6930,12/11/2025 00:00:00,30/12/1899 07:02:19,1160883540,1,,,,,
6931,12/11/2025 00:00:00,30/12/1899 06:53:20,1160895387,1,,,,,
6932,12/11/2025 00:00:00,30/12/1899 07:19:57,1160924245,3,,,,,
6933,12/11/2025 00:00:00,30/12/1899 06:51:21,1160942684,1,,,,,
6934,12/11/2025 00:00:00,30/12/1899 06:55:11,1160957138,1,,,,,
6935,12/11/2025 00:00:00,30/12/1899 07:01:54,1160959076,1,,,,,
6936,12/11/2025 00:00:00,30/12/1899 07:09:48,1160967681,3,,,,,
6937,12/11/2025 00:00:00,30/12/1899 07:06:21,1160968309,3,,,,,
6938,12/11/2025 00:00:00,30/12/1899 06:48:29,1161027865,1,,,,,
6939,12/11/2025 00:00:00,30/12/1899 07:03:52,1161053440,1,,,,,
6940,12/11/2025 00:00:00,30/12/1899 06:48:47,1161077951,1,,,,,
6941,12/11/2025 00:00:00,30/12/1899 07:30:06,1161141211,3,,,,,
6942,12/11/2025 00:00:00,30/12/1899 06:56:27,1161156078,1,,,,,
6943,12/11/2025 00:00:00,30/12/1899 07:09:24,1161186265,3,,,,,
6944,12/11/2025 00:00:00,30/12/1899 06:56:01,1161217284,1,,,,,
6945,12/11/2025 00:00:00,30/12/1899 07:17:32,1161271083,3,,,,,
6946,12/11/2025 00:00:00,30/12/1899 07:02:47,1161310105,1,,,,,
6947,12/11/2025 00:00:00,30/12/1899 06:42:49,1161321391,1,,,,,
6948,12/11/2025 00:00:00,30/12/1899 06:55:07,1161371495,1,,,,,
6949,12/11/2025 00:00:00,30/12/1899 06:55:42,1161374408,1,,,,,
6950,12/11/2025 00:00:00,30/12/1899 07:08:29,1161378847,3,,,,,
6951,12/11/2025 00:00:00,30/12/1899 07:18:45,1161404189,3,,,,,
6952,12/11/2025 00:00:00,30/12/1899 06:50:59,1161452485,1,,,,,
6953,12/11/2025 00:00:00,30/12/1899 07:14:05,1161534555,3,,,,,
6954,12/11/2025 00:00:00,30/12/1899 07:02:09,1161536394,1,,,,,
6955,12/11/2025 00:00:00,30/12/1899 07:29:16,1161557069,3,,,,,
6956,12/11/2025 00:00:00,30/12/1899 06:27:37,1161560436,1,,,,,
6957,12/11/2025 00:00:00,30/12/1899 07:18:18,1161597776,3,,,,,
6958,12/11/2025 00:00:00,30/12/1899 07:09:18,1161632987,3,,,,,
6959,12/11/2025 00:00:00,30/12/1899 06:37:17,1161681182,1,,,,,
6960,12/11/2025 00:00:00,30/12/1899 07:34:12,1161728488,3,,,,,
6961,12/11/2025 00:00:00,30/12/1899 06:52:10,1161753577,1,,,,,
6962,12/11/2025 00:00:00,30/12/1899 06:34:56,1161754815,1,,,,,
6963,12/11/2025 00:00:00,30/12/1899 07:40:38,1161804552,3,,,,,
6964,12/11/2025 00:00:00,30/12/1899 07:07:02,1161809767,3,,,,,
6965,12/11/2025 00:00:00,30/12/1899 07:06:17,1161813215,3,,,,,
6966,12/11/2025 00:00:00,30/12/1899 06:54:48,1161815350,1,,,,,
6967,12/11/2025 00:00:00,30/12/1899 06:27:45,1161838329,1,,,,,
6968,12/11/2025 00:00:00,30/12/1899 07:07:19,1161863863,3,,,,,
6969,12/11/2025 00:00:00,30/12/1899 07:01:22,1161918113,1,,,,,
6970,12/11/2025 00:00:00,30/12/1899 07:13:27,1161945124,3,,,,,
6971,12/11/2025 00:00:00,30/12/1899 07:18:34,1161950298,3,,,,,
6972,12/11/2025 00:00:00,30/12/1899 06:43:17,1161957434,1,,,,,
6973,12/11/2025 00:00:00,30/12/1899 06:27:50,1162011876,1,,,,,
6974,12/11/2025 00:00:00,30/12/1899 07:34:03,1162092579,3,,,,,
6975,12/11/2025 00:00:00,30/12/1899 07:00:28,1162100612,1,,,,,
6976,12/11/2025 00:00:00,30/12/1899 07:29:37,1162102436,3,,,,,
6977,12/11/2025 00:00:00,30/12/1899 06:27:44,1162117780,1,,,,,
6978,12/11/2025 00:00:00,30/12/1899 06:50:27,1162146912,1,,,,,
6979,12/11/2025 00:00:00,30/12/1899 07:09:27,1162170946,3,,,,,
6980,12/11/2025 00:00:00,30/12/1899 07:00:18,1162192064,1,,,,,
6981,12/11/2025 00:00:00,30/12/1899 07:16:18,1162203952,3,,,,,
6982,12/11/2025 00:00:00,30/12/1899 07:09:51,1162217242,3,,,,,
6983,12/11/2025 00:00:00,,1162230765,2,,,,,
6984,12/11/2025 00:00:00,30/12/1899 06:36:21,1162254278,1,,,,,
6985,12/11/2025 00:00:00,30/12/1899 07:15:18,1162279986,3,,,,,
6986,12/11/2025 00:00:00,30/12/1899 06:59:42,1162320673,1,,,,,
6987,12/11/2025 00:00:00,30/12/1899 07:19:45,1162326910,3,,,,,
6988,12/11/2025 00:00:00,,1162328825,2,,,,,
6989,12/11/2025 00:00:00,30/12/1899 06:42:17,1162333510,1,,,,,
6990,12/11/2025 00:00:00,30/12/1899 06:55:34,1162354540,1,,,,,
6991,12/11/2025 00:00:00,30/12/1899 07:28:47,1162391096,3,,,,,
6992,12/11/2025 00:00:00,30/12/1899 07:11:00,1162414443,3,,,,,
6993,12/11/2025 00:00:00,30/12/1899 06:41:12,1162443558,1,,,,,
6994,12/11/2025 00:00:00,30/12/1899 06:40:31,1162446767,1,,,,,
6995,12/11/2025 00:00:00,30/12/1899 06:41:44,1162446858,1,,,,,
6996,12/11/2025 00:00:00,30/12/1899 07:16:52,1162455800,3,,,,,
6997,12/11/2025 00:00:00,30/12/1899 06:30:46,1162484982,1,,,,,
6998,12/11/2025 00:00:00,30/12/1899 07:12:41,1162516106,3,,,,,
6999,12/11/2025 00:00:00,30/12/1899 06:45:27,1162524613,1,,,,,
7000,12/11/2025 00:00:00,30/12/1899 07:10:52,1162526477,3,,,,,
7192,12/11/2025 00:00:00,30/12/1899 06:55:25,1162534661,1,,,,,
7001,12/11/2025 00:00:00,30/12/1899 07:18:09,1162538027,3,,,,,
7002,12/11/2025 00:00:00,30/12/1899 07:17:30,1162565111,3,,,,,
7003,12/11/2025 00:00:00,30/12/1899 06:56:07,1162571655,1,,,,,
7004,12/11/2025 00:00:00,30/12/1899 07:18:30,1162600850,3,,,,,
7005,12/11/2025 00:00:00,,1162602328,2,,,,,
7006,12/11/2025 00:00:00,30/12/1899 07:04:11,1162617987,1,,,,,
7007,12/11/2025 00:00:00,30/12/1899 07:07:36,1162706368,3,,,,,
7008,12/11/2025 00:00:00,30/12/1899 06:30:02,1162706608,1,,,,,
7009,12/11/2025 00:00:00,30/12/1899 06:41:19,1162716052,1,,,,,
7010,12/11/2025 00:00:00,30/12/1899 06:49:57,1162720799,1,,,,,
7011,12/11/2025 00:00:00,30/12/1899 07:18:48,1162754848,3,,,,,
7012,12/11/2025 00:00:00,30/12/1899 06:27:26,1162765059,1,,,,,
7013,12/11/2025 00:00:00,30/12/1899 07:01:02,1162772857,1,,,,,
7014,12/11/2025 00:00:00,30/12/1899 06:40:01,1162798746,1,,,,,
7015,12/11/2025 00:00:00,,1162799033,2,,,,,
7016,12/11/2025 00:00:00,30/12/1899 06:27:43,1162822421,1,,,,,
7017,12/11/2025 00:00:00,30/12/1899 07:00:46,1162825796,1,,,,,
7018,12/11/2025 00:00:00,30/12/1899 06:37:16,1162841843,1,,,,,
7019,12/11/2025 00:00:00,30/12/1899 06:38:26,1162842411,1,,,,,
7020,12/11/2025 00:00:00,30/12/1899 06:57:20,1162863573,1,,,,,
7021,12/11/2025 00:00:00,30/12/1899 06:39:35,1162875783,1,,,,,
7022,12/11/2025 00:00:00,30/12/1899 06:45:23,1162889644,1,,,,,
7023,12/11/2025 00:00:00,30/12/1899 06:36:04,1162916983,1,,,,,
7024,12/11/2025 00:00:00,30/12/1899 06:47:22,1162955536,1,,,,,
7025,12/11/2025 00:00:00,30/12/1899 06:37:35,1162980237,1,,,,,
7026,12/11/2025 00:00:00,30/12/1899 06:49:20,1162990046,1,,,,,
7027,12/11/2025 00:00:00,30/12/1899 06:49:25,1162990079,1,,,,,
7028,12/11/2025 00:00:00,30/12/1899 07:11:24,1163022633,3,,,,,
7029,12/11/2025 00:00:00,30/12/1899 06:46:47,1163025578,1,,,,,
7030,12/11/2025 00:00:00,30/12/1899 06:50:45,1163026634,1,,,,,
7031,12/11/2025 00:00:00,30/12/1899 07:19:33,1163053182,3,,,,,
7032,12/11/2025 00:00:00,,1163054222,2,,,,,
7033,12/11/2025 00:00:00,30/12/1899 07:17:01,1163056672,3,,,,,
7034,12/11/2025 00:00:00,30/12/1899 06:54:56,1163106097,1,,,,,
7035,12/11/2025 00:00:00,30/12/1899 06:48:23,1163116799,1,,,,,
7036,12/11/2025 00:00:00,30/12/1899 07:21:51,1163146341,3,,,,,
7037,12/11/2025 00:00:00,30/12/1899 07:22:51,1163152760,3,,,,,
7038,12/11/2025 00:00:00,30/12/1899 07:05:43,1163159344,3,,,,,
7039,12/11/2025 00:00:00,30/12/1899 07:16:36,1163204504,3,,,,,
7040,12/11/2025 00:00:00,30/12/1899 06:52:39,1163208505,1,,,,,
7041,12/11/2025 00:00:00,30/12/1899 06:46:44,1163285552,1,,,,,
7042,12/11/2025 00:00:00,30/12/1899 06:51:23,1163294430,1,,,,,
7043,12/11/2025 00:00:00,30/12/1899 06:47:27,1163332271,1,,,,,
7044,12/11/2025 00:00:00,30/12/1899 07:00:47,1163440389,1,,,,,
7045,12/11/2025 00:00:00,30/12/1899 06:48:42,1163465154,1,,,,,
7046,12/11/2025 00:00:00,30/12/1899 06:41:34,1163509589,1,,,,,
7047,12/11/2025 00:00:00,,1163527490,2,,,,,
7048,12/11/2025 00:00:00,30/12/1899 07:03:02,1163550385,1,,,,,
7049,12/11/2025 00:00:00,30/12/1899 06:35:08,1163574518,1,,,,,
7050,12/11/2025 00:00:00,30/12/1899 06:54:52,1163663048,1,,,,,
7051,12/11/2025 00:00:00,30/12/1899 06:49:30,1163689589,1,,,,,
7052,12/11/2025 00:00:00,30/12/1899 06:38:51,1163721978,1,,,,,
7053,12/11/2025 00:00:00,30/12/1899 06:57:54,1163722976,1,,,,,
7054,12/11/2025 00:00:00,30/12/1899 07:25:14,1163728221,3,,,,,
7055,12/11/2025 00:00:00,30/12/1899 07:14:55,1163777558,3,,,,,
7056,12/11/2025 00:00:00,30/12/1899 06:55:58,1163808825,1,,,,,
7057,12/11/2025 00:00:00,30/12/1899 07:06:29,1163820606,3,,,,,
7058,12/11/2025 00:00:00,30/12/1899 06:59:36,1163845652,1,,,,,
7059,12/11/2025 00:00:00,,1163854340,2,,,,,
7060,12/11/2025 00:00:00,30/12/1899 07:17:44,1163865262,3,,,,,
7061,12/11/2025 00:00:00,30/12/1899 06:39:38,1163868159,1,,,,,
7062,12/11/2025 00:00:00,30/12/1899 07:09:32,1163915729,3,,,,,
7063,12/11/2025 00:00:00,30/12/1899 06:47:20,1163972407,1,,,,,
7064,12/11/2025 00:00:00,30/12/1899 07:26:53,1163999657,3,,,,,
7065,12/11/2025 00:00:00,30/12/1899 06:35:53,1164008359,1,,,,,
7066,12/11/2025 00:00:00,30/12/1899 06:36:48,1164048371,1,,,,,
7067,12/11/2025 00:00:00,,1164091736,2,,,,,
7068,12/11/2025 00:00:00,30/12/1899 06:27:35,1164123885,1,,,,,
7069,12/11/2025 00:00:00,30/12/1899 06:56:55,1164131664,1,,,,,
7070,12/11/2025 00:00:00,30/12/1899 07:00:55,1164132480,1,,,,,
7071,12/11/2025 00:00:00,30/12/1899 06:37:40,1164202879,1,,,,,
7072,12/11/2025 00:00:00,30/12/1899 07:07:52,1164239301,3,,,,,
7073,12/11/2025 00:00:00,30/12/1899 07:10:04,1164252551,3,,,,,
7074,12/11/2025 00:00:00,,1164320283,2,,,,,
7193,12/11/2025 00:00:00,30/12/1899 07:06:34,1164348656,3,,,,,
7075,12/11/2025 00:00:00,30/12/1899 06:51:47,1164397133,1,,,,,
7076,12/11/2025 00:00:00,30/12/1899 07:18:35,1164402107,3,,,,,
7077,12/11/2025 00:00:00,30/12/1899 07:11:10,1164404475,3,,,,,
7078,12/11/2025 00:00:00,30/12/1899 07:00:41,1164444174,1,,,,,
7079,12/11/2025 00:00:00,30/12/1899 06:59:24,1164486449,1,,,,,
7080,12/11/2025 00:00:00,30/12/1899 07:07:39,1164547489,3,,,,,
7081,12/11/2025 00:00:00,,1164590034,2,,,,,
7082,12/11/2025 00:00:00,30/12/1899 07:14:03,1164626226,3,,,,,
7083,12/11/2025 00:00:00,30/12/1899 07:33:59,1164635102,3,,,,,
7084,12/11/2025 00:00:00,30/12/1899 07:10:09,1164654145,3,,,,,
7085,12/11/2025 00:00:00,,1164657700,2,,,,,
7086,12/11/2025 00:00:00,30/12/1899 06:47:32,1164708909,1,,,,,
7087,12/11/2025 00:00:00,,1164711119,2,,,,,
7088,12/11/2025 00:00:00,30/12/1899 07:28:28,1164730861,3,,,,,
7089,12/11/2025 00:00:00,30/12/1899 07:15:09,1164752378,3,,,,,
7090,12/11/2025 00:00:00,30/12/1899 06:56:59,1164778522,1,,,,,
7091,12/11/2025 00:00:00,30/12/1899 07:16:21,1164794651,3,,,,,
7092,12/11/2025 00:00:00,30/12/1899 06:58:55,1164794883,1,,,,,
7093,12/11/2025 00:00:00,30/12/1899 07:27:55,1164822619,3,,,,,
7094,12/11/2025 00:00:00,30/12/1899 06:49:35,1164834135,1,,,,,
7095,12/11/2025 00:00:00,30/12/1899 06:28:01,1164844233,1,,,,,
7096,12/11/2025 00:00:00,30/12/1899 07:43:20,1164926535,3,,,,,
7097,12/11/2025 00:00:00,30/12/1899 07:10:20,1165002930,3,,,,,
7098,12/11/2025 00:00:00,30/12/1899 07:01:54,1165023035,1,,,,,
7099,12/11/2025 00:00:00,,1165062926,2,,,,,
7100,12/11/2025 00:00:00,30/12/1899 06:45:15,1165090091,1,,,,,
7101,12/11/2025 00:00:00,30/12/1899 06:33:38,1165092071,1,,,,,
7102,12/11/2025 00:00:00,30/12/1899 07:02:43,1165100213,1,,,,,
7103,12/11/2025 00:00:00,30/12/1899 07:13:16,1165100643,3,,,,,
7104,12/11/2025 00:00:00,30/12/1899 06:49:00,1165140722,1,,,,,
7105,12/11/2025 00:00:00,30/12/1899 07:12:59,1165155977,3,,,,,
7106,12/11/2025 00:00:00,30/12/1899 06:59:10,1165173533,1,,,,,
7107,12/11/2025 00:00:00,30/12/1899 06:27:32,1165188689,1,,,,,
7108,12/11/2025 00:00:00,30/12/1899 07:07:58,1165191261,3,,,,,
7109,12/11/2025 00:00:00,,1165232784,2,,,,,
7110,12/11/2025 00:00:00,30/12/1899 06:30:27,1165244870,1,,,,,
7111,12/11/2025 00:00:00,30/12/1899 07:02:01,1165297126,1,,,,,
7112,12/11/2025 00:00:00,30/12/1899 07:18:39,1165311695,3,,,,,
7113,12/11/2025 00:00:00,30/12/1899 07:18:43,1165311737,3,,,,,
7114,12/11/2025 00:00:00,30/12/1899 06:53:58,1165316546,1,,,,,
7115,12/11/2025 00:00:00,30/12/1899 06:57:44,1165322619,1,,,,,
7116,12/11/2025 00:00:00,30/12/1899 07:17:40,1165370998,3,,,,,
7117,12/11/2025 00:00:00,30/12/1899 06:37:26,1165395995,1,,,,,
7118,12/11/2025 00:00:00,30/12/1899 06:38:04,1165423185,1,,,,,
7119,12/11/2025 00:00:00,30/12/1899 07:14:09,1165427509,3,,,,,
7120,12/11/2025 00:00:00,30/12/1899 06:54:31,1165448075,1,,,,,
7121,12/11/2025 00:00:00,30/12/1899 06:59:50,1165454958,1,,,,,
7122,12/11/2025 00:00:00,30/12/1899 07:18:28,1165465988,3,,,,,
7123,12/11/2025 00:00:00,30/12/1899 06:43:25,1165475854,1,,,,,
7124,12/11/2025 00:00:00,30/12/1899 07:09:46,1165485465,3,,,,,
7125,12/11/2025 00:00:00,30/12/1899 06:30:42,1165509637,1,,,,,
7126,12/11/2025 00:00:00,30/12/1899 07:11:39,1165513324,3,,,,,
7127,12/11/2025 00:00:00,30/12/1899 06:59:56,1165609510,1,,,,,
7128,12/11/2025 00:00:00,30/12/1899 07:31:24,1165617489,3,,,,,
7129,12/11/2025 00:00:00,30/12/1899 07:07:23,1165626738,3,,,,,
7130,12/11/2025 00:00:00,30/12/1899 07:05:49,1165642164,3,,,,,
7131,12/11/2025 00:00:00,30/12/1899 06:33:50,1165667377,1,,,,,
7132,12/11/2025 00:00:00,30/12/1899 06:44:10,1165706654,1,,,,,
7133,12/11/2025 00:00:00,,1165724798,2,,,,,
7134,12/11/2025 00:00:00,30/12/1899 06:44:51,1165736545,1,,,,,
7135,12/11/2025 00:00:00,30/12/1899 07:05:30,1165770098,3,,,,,
7136,12/11/2025 00:00:00,,1165804822,2,,,,,
7137,12/11/2025 00:00:00,30/12/1899 06:55:50,1165820752,1,,,,,
7138,12/11/2025 00:00:00,30/12/1899 06:58:41,1165849413,1,,,,,
7139,12/11/2025 00:00:00,30/12/1899 06:57:56,1165871326,1,,,,,
7140,12/11/2025 00:00:00,30/12/1899 06:43:01,1165896869,1,,,,,
7141,12/11/2025 00:00:00,30/12/1899 06:48:20,1165905561,1,,,,,
7142,12/11/2025 00:00:00,30/12/1899 06:44:16,1165954155,1,,,,,
7143,12/11/2025 00:00:00,30/12/1899 07:17:42,1165961531,3,,,,,
7144,12/11/2025 00:00:00,30/12/1899 07:05:32,1165973247,3,,,,,
7145,12/11/2025 00:00:00,30/12/1899 06:47:58,1166172492,1,,,,,
7146,12/11/2025 00:00:00,30/12/1899 07:03:15,1166178457,1,,,,,
7147,12/11/2025 00:00:00,30/12/1899 06:53:24,1166239671,1,,,,,
7148,12/11/2025 00:00:00,30/12/1899 07:19:48,1166255685,3,,,,,
7149,12/11/2025 00:00:00,,1166310498,2,,,,,
7150,12/11/2025 00:00:00,30/12/1899 07:13:46,1166337020,3,,,,,
7151,12/11/2025 00:00:00,30/12/1899 07:18:00,1166363034,3,,,,,
